trade_id,exit_id,leaf_id,keep_baseline,keep_inclusion,skip_exclusion,keep_exclusion,keep_combined,keep_quality_top_leaf
T001651,fixed_15m,3,True,True,True,False,False,False
T001655,fixed_15m,12,True,True,True,False,False,False
T001658,fixed_15m,3,True,True,True,False,False,False
T001663,fixed_15m,12,True,True,True,False,False,False
T001664,fixed_15m,9,True,True,False,True,True,False
T001670,fixed_15m,3,True,True,True,False,False,False
T001673,fixed_15m,3,True,True,True,False,False,False
T001675,fixed_15m,12,True,True,True,False,False,False
T001665,fixed_15m,12,True,True,True,False,False,False
T001669,fixed_15m,7,True,True,False,True,True,False
T001671,fixed_15m,6,True,True,False,True,True,True
T001676,fixed_15m,12,True,True,True,False,False,False
T001666,fixed_15m,12,True,True,True,False,False,False
T001672,fixed_15m,12,True,True,True,False,False,False
T001674,fixed_15m,6,True,True,False,True,True,True
T001677,fixed_15m,6,True,True,False,True,True,True
T001667,fixed_15m,12,True,True,True,False,False,False
T001678,fixed_15m,11,True,True,False,True,True,False
T001668,fixed_15m,11,True,True,False,True,True,False
T001679,fixed_15m,11,True,True,False,True,True,False
T001680,fixed_15m,9,True,True,False,True,True,False
T001684,fixed_15m,12,True,True,True,False,False,False
T001686,fixed_15m,12,True,True,True,False,False,False
T001691,fixed_15m,12,True,True,True,False,False,False
T001681,fixed_15m,11,True,True,False,True,True,False
T001687,fixed_15m,9,True,True,False,True,True,False
T001692,fixed_15m,12,True,True,True,False,False,False
T001685,fixed_15m,11,True,True,False,True,True,False
T001688,fixed_15m,12,True,True,True,False,False,False
T001682,fixed_15m,12,True,True,True,False,False,False
T001683,fixed_15m,12,True,True,True,False,False,False
T001689,fixed_15m,12,True,True,True,False,False,False
T001690,fixed_15m,12,True,True,True,False,False,False
T001693,fixed_15m,12,True,True,True,False,False,False
T001695,fixed_15m,12,True,True,True,False,False,False
T001696,fixed_15m,6,True,True,False,True,True,True
T001694,fixed_15m,12,True,True,True,False,False,False
T001697,fixed_15m,12,True,True,True,False,False,False
T001699,fixed_15m,12,True,True,True,False,False,False
T001703,fixed_15m,3,True,True,True,False,False,False
T001707,fixed_15m,4,True,True,False,True,True,False
T001709,fixed_15m,12,True,True,True,False,False,False
T001698,fixed_15m,11,True,True,False,True,True,False
T001704,fixed_15m,3,True,True,True,False,False,False
T001710,fixed_15m,12,True,True,True,False,False,False
T001700,fixed_15m,3,True,True,True,False,False,False
T001705,fixed_15m,6,True,True,False,True,True,True
T001708,fixed_15m,12,True,True,True,False,False,False
T001711,fixed_15m,12,True,True,True,False,False,False
T001701,fixed_15m,6,True,True,False,True,True,True
T001712,fixed_15m,7,True,True,False,True,True,False
T001702,fixed_15m,3,True,True,True,False,False,False
T001706,fixed_15m,12,True,True,True,False,False,False
T001713,fixed_15m,3,True,True,True,False,False,False
T001714,fixed_15m,12,True,True,True,False,False,False
T001725,fixed_15m,12,True,True,True,False,False,False
T001717,fixed_15m,12,True,True,True,False,False,False
T001718,fixed_15m,12,True,True,True,False,False,False
T001721,fixed_15m,12,True,True,True,False,False,False
T001726,fixed_15m,12,True,True,True,False,False,False
T001719,fixed_15m,3,True,True,True,False,False,False
T001722,fixed_15m,3,True,True,True,False,False,False
T001727,fixed_15m,12,True,True,True,False,False,False
T001715,fixed_15m,11,True,True,False,True,True,False
T001723,fixed_15m,3,True,True,True,False,False,False
T001728,fixed_15m,6,True,True,False,True,True,True
T001716,fixed_15m,11,True,True,False,True,True,False
T001720,fixed_15m,3,True,True,True,False,False,False
T001724,fixed_15m,3,True,True,True,False,False,False
T001729,fixed_15m,12,True,True,True,False,False,False
T001730,fixed_15m,12,True,True,True,False,False,False
T001739,fixed_15m,4,True,True,False,True,True,False
T001731,fixed_15m,12,True,True,True,False,False,False
T001736,fixed_15m,3,True,True,True,False,False,False
T001742,fixed_15m,11,True,True,False,True,True,False
T001732,fixed_15m,12,True,True,True,False,False,False
T001733,fixed_15m,9,True,True,False,True,True,False
T001734,fixed_15m,9,True,True,False,True,True,False
T001737,fixed_15m,3,True,True,True,False,False,False
T001740,fixed_15m,3,True,True,True,False,False,False
T001743,fixed_15m,12,True,True,True,False,False,False
T001735,fixed_15m,12,True,True,True,False,False,False
T001738,fixed_15m,4,True,True,False,True,True,False
T001741,fixed_15m,4,True,True,False,True,True,False
T001744,fixed_15m,12,True,True,True,False,False,False
T001745,fixed_15m,12,True,True,True,False,False,False
T001749,fixed_15m,12,True,True,True,False,False,False
T001746,fixed_15m,3,True,True,True,False,False,False
T001750,fixed_15m,12,True,True,True,False,False,False
T001747,fixed_15m,4,True,True,False,True,True,False
T001748,fixed_15m,7,True,True,False,True,True,False
T001752,fixed_15m,12,True,True,True,False,False,False
T001756,fixed_15m,3,True,True,True,False,False,False
T001763,fixed_15m,11,True,True,False,True,True,False
T001753,fixed_15m,12,True,True,True,False,False,False
T001760,fixed_15m,12,True,True,True,False,False,False
T001764,fixed_15m,3,True,True,True,False,False,False
T001754,fixed_15m,12,True,True,True,False,False,False
T001757,fixed_15m,6,True,True,False,True,True,True
T001765,fixed_15m,3,True,True,True,False,False,False
T001751,fixed_15m,11,True,True,False,True,True,False
T001758,fixed_15m,11,True,True,False,True,True,False
T001761,fixed_15m,3,True,True,True,False,False,False
T001766,fixed_15m,3,True,True,True,False,False,False
T001755,fixed_15m,12,True,True,True,False,False,False
T001759,fixed_15m,3,True,True,True,False,False,False
T001762,fixed_15m,3,True,True,True,False,False,False
T001767,fixed_15m,6,True,True,False,True,True,True
T001768,fixed_15m,11,True,True,False,True,True,False
T001771,fixed_15m,11,True,True,False,True,True,False
T001776,fixed_15m,3,True,True,True,False,False,False
T001784,fixed_15m,12,True,True,True,False,False,False
T001772,fixed_15m,12,True,True,True,False,False,False
T001777,fixed_15m,3,True,True,True,False,False,False
T001781,fixed_15m,4,True,True,False,True,True,False
T001785,fixed_15m,12,True,True,True,False,False,False
T001769,fixed_15m,11,True,True,False,True,True,False
T001773,fixed_15m,11,True,True,False,True,True,False
T001778,fixed_15m,6,True,True,False,True,True,True
T001782,fixed_15m,6,True,True,False,True,True,True
T001786,fixed_15m,12,True,True,True,False,False,False
T001770,fixed_15m,11,True,True,False,True,True,False
T001774,fixed_15m,12,True,True,True,False,False,False
T001779,fixed_15m,11,True,True,False,True,True,False
T001787,fixed_15m,3,True,True,True,False,False,False
T001775,fixed_15m,12,True,True,True,False,False,False
T001780,fixed_15m,6,True,True,False,True,True,True
T001783,fixed_15m,6,True,True,False,True,True,True
T001788,fixed_15m,12,True,True,True,False,False,False
T001789,fixed_15m,11,True,True,False,True,True,False
T001791,fixed_15m,12,True,True,True,False,False,False
T001796,fixed_15m,4,True,True,False,True,True,False
T001799,fixed_15m,11,True,True,False,True,True,False
T001802,fixed_15m,12,True,True,True,False,False,False
T001792,fixed_15m,11,True,True,False,True,True,False
T001797,fixed_15m,3,True,True,True,False,False,False
T001803,fixed_15m,12,True,True,True,False,False,False
T001793,fixed_15m,12,True,True,True,False,False,False
T001800,fixed_15m,12,True,True,True,False,False,False
T001804,fixed_15m,12,True,True,True,False,False,False
T001794,fixed_15m,12,True,True,True,False,False,False
T001798,fixed_15m,12,True,True,True,False,False,False
T001790,fixed_15m,12,True,True,True,False,False,False
T001795,fixed_15m,12,True,True,True,False,False,False
T001801,fixed_15m,6,True,True,False,True,True,True
T001805,fixed_15m,12,True,True,True,False,False,False
T001808,fixed_15m,12,True,True,True,False,False,False
T001816,fixed_15m,3,True,True,True,False,False,False
T001819,fixed_15m,12,True,True,True,False,False,False
T001806,fixed_15m,12,True,True,True,False,False,False
T001812,fixed_15m,6,True,True,False,True,True,True
T001817,fixed_15m,4,True,True,False,True,True,False
T001820,fixed_15m,9,True,True,False,True,True,False
T001807,fixed_15m,12,True,True,True,False,False,False
T001809,fixed_15m,3,True,True,True,False,False,False
T001813,fixed_15m,3,True,True,True,False,False,False
T001821,fixed_15m,11,True,True,False,True,True,False
T001810,fixed_15m,12,True,True,True,False,False,False
T001814,fixed_15m,4,True,True,False,True,True,False
T001818,fixed_15m,3,True,True,True,False,False,False
T001811,fixed_15m,12,True,True,True,False,False,False
T001815,fixed_15m,3,True,True,True,False,False,False
T001822,fixed_15m,12,True,True,True,False,False,False
T001823,fixed_15m,12,True,True,True,False,False,False
T001825,fixed_15m,7,True,True,False,True,True,False
T001824,fixed_15m,3,True,True,True,False,False,False
T001826,fixed_15m,6,True,True,False,True,True,True
T001827,fixed_15m,11,True,True,False,True,True,False
T001828,fixed_15m,12,True,True,True,False,False,False
T001829,fixed_15m,12,True,True,True,False,False,False
T001833,fixed_15m,3,True,True,True,False,False,False
T001837,fixed_15m,3,True,True,True,False,False,False
T001842,fixed_15m,3,True,True,True,False,False,False
T001830,fixed_15m,12,True,True,True,False,False,False
T001834,fixed_15m,12,True,True,True,False,False,False
T001838,fixed_15m,3,True,True,True,False,False,False
T001843,fixed_15m,6,True,True,False,True,True,True
T001847,fixed_15m,3,True,True,True,False,False,False
T001831,fixed_15m,12,True,True,True,False,False,False
T001835,fixed_15m,7,True,True,False,True,True,False
T001839,fixed_15m,3,True,True,True,False,False,False
T001844,fixed_15m,3,True,True,True,False,False,False
T001848,fixed_15m,12,True,True,True,False,False,False
T001836,fixed_15m,3,True,True,True,False,False,False
T001840,fixed_15m,12,True,True,True,False,False,False
T001845,fixed_15m,6,True,True,False,True,True,True
T001849,fixed_15m,7,True,True,False,True,True,False
T001832,fixed_15m,12,True,True,True,False,False,False
T001841,fixed_15m,12,True,True,True,False,False,False
T001846,fixed_15m,3,True,True,True,False,False,False
T001857,fixed_15m,4,True,True,False,True,True,False
T001861,fixed_15m,4,True,True,False,True,True,False
T001863,fixed_15m,12,True,True,True,False,False,False
T001850,fixed_15m,3,True,True,True,False,False,False
T001854,fixed_15m,9,True,True,False,True,True,False
T001858,fixed_15m,6,True,True,False,True,True,True
T001862,fixed_15m,3,True,True,True,False,False,False
T001864,fixed_15m,12,True,True,True,False,False,False
T001851,fixed_15m,12,True,True,True,False,False,False
T001855,fixed_15m,12,True,True,True,False,False,False
T001852,fixed_15m,12,True,True,True,False,False,False
T001859,fixed_15m,6,True,True,False,True,True,True
T001865,fixed_15m,11,True,True,False,True,True,False
T001853,fixed_15m,12,True,True,True,False,False,False
T001856,fixed_15m,3,True,True,True,False,False,False
T001860,fixed_15m,4,True,True,False,True,True,False
T001866,fixed_15m,12,True,True,True,False,False,False
T001867,fixed_15m,11,True,True,False,True,True,False
T001873,fixed_15m,4,True,True,False,True,True,False
T001875,fixed_15m,11,True,True,False,True,True,False
T001879,fixed_15m,11,True,True,False,True,True,False
T001868,fixed_15m,12,True,True,True,False,False,False
T001870,fixed_15m,12,True,True,True,False,False,False
T001874,fixed_15m,4,True,True,False,True,True,False
T001876,fixed_15m,4,True,True,False,True,True,False
T001880,fixed_15m,12,True,True,True,False,False,False
T001869,fixed_15m,12,True,True,True,False,False,False
T001871,fixed_15m,11,True,True,False,True,True,False
T001881,fixed_15m,11,True,True,False,True,True,False
T001872,fixed_15m,12,True,True,True,False,False,False
T001877,fixed_15m,3,True,True,True,False,False,False
T001878,fixed_15m,6,True,True,False,True,True,True
T001882,fixed_15m,12,True,True,True,False,False,False
T001891,fixed_15m,4,True,True,False,True,True,False
T001883,fixed_15m,12,True,True,True,False,False,False
T001886,fixed_15m,11,True,True,False,True,True,False
T001892,fixed_15m,6,True,True,False,True,True,True
T001895,fixed_15m,11,True,True,False,True,True,False
T001884,fixed_15m,9,True,True,False,True,True,False
T001887,fixed_15m,12,True,True,True,False,False,False
T001889,fixed_15m,3,True,True,True,False,False,False
T001893,fixed_15m,12,True,True,True,False,False,False
T001896,fixed_15m,12,True,True,True,False,False,False
T001885,fixed_15m,12,True,True,True,False,False,False
T001888,fixed_15m,12,True,True,True,False,False,False
T001890,fixed_15m,12,True,True,True,False,False,False
T001894,fixed_15m,12,True,True,True,False,False,False
T001897,fixed_15m,4,True,True,False,True,True,False
T001901,fixed_15m,4,True,True,False,True,True,False
T001898,fixed_15m,3,True,True,True,False,False,False
T001902,fixed_15m,3,True,True,True,False,False,False
T001899,fixed_15m,3,True,True,True,False,False,False
T001903,fixed_15m,12,True,True,True,False,False,False
T001900,fixed_15m,6,True,True,False,True,True,True
T001904,fixed_15m,12,True,True,True,False,False,False
T001910,fixed_15m,4,True,True,False,True,True,False
T001907,fixed_15m,4,True,True,False,True,True,False
T001911,fixed_15m,4,True,True,False,True,True,False
T001916,fixed_15m,12,True,True,True,False,False,False
T001912,fixed_15m,3,True,True,True,False,False,False
T001914,fixed_15m,3,True,True,True,False,False,False
T001917,fixed_15m,12,True,True,True,False,False,False
T001905,fixed_15m,9,True,True,False,True,True,False
T001908,fixed_15m,12,True,True,True,False,False,False
T001915,fixed_15m,6,True,True,False,True,True,True
T001918,fixed_15m,12,True,True,True,False,False,False
T001906,fixed_15m,12,True,True,True,False,False,False
T001909,fixed_15m,12,True,True,True,False,False,False
T001913,fixed_15m,6,True,True,False,True,True,True
T001919,fixed_15m,11,True,True,False,True,True,False
T001920,fixed_15m,12,True,True,True,False,False,False
T001926,fixed_15m,3,True,True,True,False,False,False
T001930,fixed_15m,4,True,True,False,True,True,False
T001933,fixed_15m,12,True,True,True,False,False,False
T001921,fixed_15m,12,True,True,True,False,False,False
T001922,fixed_15m,12,True,True,True,False,False,False
T001927,fixed_15m,6,True,True,False,True,True,True
T001934,fixed_15m,11,True,True,False,True,True,False
T001923,fixed_15m,11,True,True,False,True,True,False
T001928,fixed_15m,4,True,True,False,True,True,False
T001931,fixed_15m,4,True,True,False,True,True,False
T001935,fixed_15m,12,True,True,True,False,False,False
T001924,fixed_15m,12,True,True,True,False,False,False
T001936,fixed_15m,11,True,True,False,True,True,False
T001925,fixed_15m,11,True,True,False,True,True,False
T001929,fixed_15m,6,True,True,False,True,True,True
T001932,fixed_15m,6,True,True,False,True,True,True
T001937,fixed_15m,11,True,True,False,True,True,False
T001946,fixed_15m,4,True,True,False,True,True,False
T001950,fixed_15m,11,True,True,False,True,True,False
T001938,fixed_15m,12,True,True,True,False,False,False
T001944,fixed_15m,6,True,True,False,True,True,True
T001947,fixed_15m,6,True,True,False,True,True,True
T001941,fixed_15m,12,True,True,True,False,False,False
T001948,fixed_15m,3,True,True,True,False,False,False
T001951,fixed_15m,12,True,True,True,False,False,False
T001939,fixed_15m,12,True,True,True,False,False,False
T001942,fixed_15m,11,True,True,False,True,True,False
T001945,fixed_15m,4,True,True,False,True,True,False
T001952,fixed_15m,12,True,True,True,False,False,False
T001940,fixed_15m,12,True,True,True,False,False,False
T001943,fixed_15m,11,True,True,False,True,True,False
